mr,mr_new,pseudo_mr,text,da,entity,num_hops,num_triples
"confirm(name[The Way I Are], publication year[2017], performer[Bebe Rexha])",The Way I Are publication year 2017. The Way I Are performer Bebe Rexha. The Way I Are domain songs.,The Way I Are 2017 Bebe Rexha,Are you referring to The Way I Are performed by Bebe Rexha in 2017?,confirm,songs,1,3
"confirm(name[About Damn Time], from album[N/A], record label[Nice Life Recording Company])",About Damn Time from album N/A. About Damn Time record label Nice Life Recording Company. About Damn Time domain songs.,About Damn Time N/A Nice Life Recording Company," Are you referring to About Damn Time, from Nice Life Recording Company?",confirm,songs,1,3
"confirm(name[Every Breath You Take], producer[Stewart Copeland], performer[The Police])",Every Breath You Take producer Stewart Copeland. Every Breath You Take performer The Police. Every Breath You Take domain songs.,Every Breath You Take Stewart Copeland The Police," Are you referring to Every Breath You Take by The Police, produced by Stewart Copeland?",confirm,songs,1,3
"confirm(name[Old Town Road], performer[Lil Nas X], producer[Trent Reznor])",Old Town Road performer Lil Nas X. Old Town Road producer Trent Reznor. Old Town Road domain songs.,Old Town Road Lil Nas X Trent Reznor,Are you referring to Lil Nas X's song Old Town Road produced by Trent Reznor?,confirm,songs,1,3
"confirm(name[Littlest Things], genres[contemporary R&B], publication year[2006])",Littlest Things genres contemporary R&B. Littlest Things publication year 2006. Littlest Things domain songs.,Littlest Things Contemporary R&B 2006," Are you referring to Littlest Things, the 2006 contemporary R&B track?",confirm,songs,1,3
"confirm(name[Evolution], producer[Atticus Ross], record label[Virgin Records])",Evolution producer Atticus Ross. Evolution record label Virgin Records. Evolution domain songs.,Evolution Atticus Ross Virgin Records," Are you referring to Evolution, produced by Atticus Ross and released on Virgin Records?",confirm,songs,1,3
"confirm(name[Sweet Home Alabama], from album[Second Helping], publication year[1974])",Sweet Home Alabama from album Second Helping. Sweet Home Alabama publication year 1974. Sweet Home Alabama domain songs.,Sweet Home Alabama Second Helping 1974,Are you referring to Sweet Home Alabama from the 1974 album Second Helping?,confirm,songs,1,3
"confirm(name[Macarena], genres[Eurodance], performer[Los del Río])",Macarena genres Eurodance. Macarena performer Los del Río. Macarena domain songs.,Macarena Eurodance Los Del Río,Are you referring to the Eurodance hit Macarena by Los del Río?,confirm,songs,1,3
"confirm(name[Poison], from album[Killer Love], genres[dance-pop])",Poison from album Killer Love. Poison genres dance-pop. Poison domain songs.,Poison Killer Love Dance-Pop,Are you referring to the dance-pop song Poison from the album Killer Love?,confirm,songs,1,3
"confirm(name[Stargazing], genres[tropical house], publication year[2017])",Stargazing genres tropical house. Stargazing publication year 2017. Stargazing domain songs.,Stargazing Tropical House 2017,Are you referring to the tropical house track Stargazing from 2017?,confirm,songs,1,3
"confirm(name[King of Sorrow], producer[Sade Adu], record label[Epic Records])",King of Sorrow producer Sade Adu. King of Sorrow record label Epic Records. King of Sorrow domain songs.,King Of Sorrow Sade Adu Epic Records,Are you referring to the Epic Records song King of Sorrow produced by Sade Adu?,confirm,songs,1,3
"confirm(name[Dog Eat Dog], genres[new wave], record label[Sony Music])",Dog Eat Dog genres new wave. Dog Eat Dog record label Sony Music. Dog Eat Dog domain songs.,Dog Eat Dog New Wave Sony Music,Are you referring to the new wave song Dog Eat Dog on Sony Music?,confirm,songs,1,3
"confirm(name[So Good], producer[Ryan Tedder], from album[Strange Clouds])",So Good producer Ryan Tedder. So Good from album Strange Clouds. So Good domain songs.,So Good Ryan Tedder Strange Clouds,Are you referring to the Ryan Tedder track So Good from the album Strange Clouds?,confirm,songs,1,3
"confirm(name[Brightside], publication year[2003], genres[indie rock])",Mr. Brightside publication year 2003. Mr. Brightside genres indie rock. Mr. Brightside domain songs.,Mr. Brightside 2003 Indie Rock,Are you referring to the 2003 indie rock track Mr. Brightside?,confirm,songs,1,3
"confirm(name[Get Up!], from album[The Path of Totality], record label[Roadrunner Records])",Get Up! from album The Path of Totality. Get Up! record label Roadrunner Records. Get Up! domain songs.,Get Up! The Path Of Totality Roadrunner Records," Are you referring to Get Up!, from The Path of Totality on Roadrunner Records?",confirm,songs,1,3
"confirm(name[Poison], from album[Killer Love], producer[RedOne])",Poison from album Killer Love. Poison producer RedOne. Poison domain songs.,Poison Killer Love Redone," Are you referring to Poison, produced by RedOne on the album Killer Love?",confirm,songs,1,3
"confirm(name[Wild], from album[Blue Neighbourhood], publication year[2015])",Wild from album Blue Neighbourhood. Wild publication year 2015. Wild domain songs.,Wild Blue Neighbourhood 2015,Are you referring to Wild from the 2015 album Blue Neighbourhood?,confirm,songs,1,3
"confirm(name[Every Breath You Take], producer[Stewart Copeland], publication year[1983])",Every Breath You Take producer Stewart Copeland. Every Breath You Take publication year 1983. Every Breath You Take domain songs.,Every Breath You Take Stewart Copeland 1983,Are you referring to Stewart Copeland's 1983 song Every Breath You Take?,confirm,songs,1,3
"confirm(name[For a Friend], publication year[1988], performer[The Communards])",For a Friend publication year 1988. For a Friend performer The Communards. For a Friend domain songs.,For A Friend 1988 The Communards,Are you referring to The Communards' 1988 track For a Friend?,confirm,songs,1,3
"confirm(name[Mad Love], from album[Mabel singles discography], producer[Steve Mac])",Mad Love from album Mabel singles discography. Mad Love producer Steve Mac. Mad Love domain songs.,Mad Love Mabel Singles Discography Steve Mac,Are you referring to Mad Love produced by Steve Mac from the Mabel singles discography?,confirm,songs,1,3
"confirm(name[Somebody That I Used to Know], from album[Making Mirrors], genres[art pop])",Somebody That I Used to Know from album Making Mirrors. Somebody That I Used to Know genres art pop. Somebody That I Used to Know domain songs.,Somebody That I Used To Know Making Mirrors Art Pop,Are you referring to the art pop song Somebody That I Used to Know from the album Making Mirrors?,confirm,songs,1,3
"confirm(name[Pumped Up Kicks], genres[pop rock], from album[Torches])",Pumped Up Kicks genres pop rock. Pumped Up Kicks from album Torches. Pumped Up Kicks domain songs.,Pumped Up Kicks Pop Rock Torches,Are you referring to the pop rock Pumped Up Kicks from the album Torches?,confirm,songs,1,3
"confirm(name[Money for Nothing], genres[rock music], record label[Vertigo])",Money for Nothing genres rock music. Money for Nothing record label Vertigo. Money for Nothing domain songs.,Money For Nothing Rock Music Vertigo,Are you referring to the rock music song Money for Nothing released by Vertigo?,confirm,songs,1,3
"confirm(name[Seven Nation Army], record label[XL Recordings], from album[Elephant])",Seven Nation Army record label XL Recordings. Seven Nation Army from album Elephant. Seven Nation Army domain songs.,Seven Nation Army Xl Recordings Elephant,Are you referring to Seven Nation Army from the XL Recordings album Elephant?,confirm,songs,1,3
"confirm(name[Style], performer[Taylor Swift], genres[pop rock])",Style performer Taylor Swift. Style genres pop rock. Style domain songs.,Style Taylor Swift Pop Rock,Are you referring to Taylor Swift's pop rock song Style?,confirm,songs,1,3
"confirm(name[Cold Heart], publication year[2021], record label[Mercury Records])",Cold Heart publication year 2021. Cold Heart record label Mercury Records. Cold Heart domain songs.,Cold Heart 2021 Mercury Records," Are you referring to Cold Heart, released by Mercury Records in 2021?",confirm,songs,1,3
"confirm(name[Black Barbies], publication year[2016], from album[N/A])",Black Barbies publication year 2016. Black Barbies from album N/A. Black Barbies domain songs.,Black Barbies 2016 N/A,Are you referring to Black Barbies from 2016?,confirm,songs,1,3
"confirm(name[Dragostea Din Tei], publication year[2003], genres[Eurodance])",Dragostea Din Tei publication year 2003. Dragostea Din Tei genres Eurodance. Dragostea Din Tei domain songs.,Dragostea Din Tei 2003 Eurodance," Are you referring to Dragostea Din Tei, the 2003 Eurodance track?",confirm,songs,1,3
"confirm(name[Blurred Lines], publication year[2013], record label[Universal Music Group])",Blurred Lines publication year 2013. Blurred Lines record label Universal Music Group. Blurred Lines domain songs.,Blurred Lines 2013 Universal Music Group,Are you referring to the Universal Music Group's 2013 song Blurred Lines?,confirm,songs,1,3
"confirm(name[Evolution], from album[Untitled Korn album], record label[EMI])",Evolution from album Untitled Korn album. Evolution record label EMI. Evolution domain songs.,Evolution Untitled Korn Album Emi," Are you referring to Evolution, from an EMI album titled Untitled Korn album?",confirm,songs,1,3
"confirm(name[Brightside], from album[Hot Fuss], genres[indie rock])",Mr. Brightside from album Hot Fuss. Mr. Brightside genres indie rock. Mr. Brightside domain songs.,Mr. Brightside Hot Fuss Indie Rock,Are you referring to the indie rock song Mr. Brightside from the album Hot Fuss?,confirm,songs,1,3
"confirm(name[We Are the World], producer[Michael Omartian], from album[We Are the World])",We Are the World producer Michael Omartian. We Are the World from album We Are the World. We Are the World domain songs.,We Are The World Michael Omartian We Are The World,Are you referring to the Michael Omartian song We Are the World from the album We Are the World?,confirm,songs,1,3
"confirm(name[Marilyn Monroe], publication year[2014], record label[Columbia Records])",Marilyn Monroe publication year 2014. Marilyn Monroe record label Columbia Records. Marilyn Monroe domain songs.,Marilyn Monroe 2014 Columbia Records,Are you referring to the 2014 Columbia Records release Marilyn Monroe?,confirm,songs,1,3
"confirm(name[Kings of the Wild Frontier], from album[Kings of the Wild Frontier], producer[Chris Hughes])",Kings of the Wild Frontier from album Kings of the Wild Frontier. Kings of the Wild Frontier producer Chris Hughes. Kings of the Wild Frontier domain songs.,Kings Of The Wild Frontier Kings Of The Wild Frontier Chris Hughes,Are you referring to the Chris Hughes-produced song Kings of the Wild Frontier from the album Kings of the Wild Frontier?,confirm,songs,1,3
"confirm(name[Old Town Road], publication year[2018], from album[7])",Old Town Road publication year 2018. Old Town Road from album 7. Old Town Road domain songs.,Old Town Road 2018 7,Are you referring to Old Town Road from the 2018 album 7?,confirm,songs,1,3
"confirm(name[King of Sorrow], producer[Sade Adu], genres[contemporary R&B])",King of Sorrow producer Sade Adu. King of Sorrow genres contemporary R&B. King of Sorrow domain songs.,King Of Sorrow Sade Adu Contemporary R&B," Are you referring to Sade Adu's King of Sorrow, a contemporary R&B track?",confirm,songs,1,3
"confirm(name[Blinding Lights], performer[The Weeknd], genres[synthwave])",Blinding Lights performer The Weeknd. Blinding Lights genres synthwave. Blinding Lights domain songs.,Blinding Lights The Weeknd Synthwave,Are you referring to The Weeknd's synthwave track Blinding Lights?,confirm,songs,1,3
"confirm(name[Apple Shampoo], record label[MCA Records], genres[pop punk])",Apple Shampoo record label MCA Records. Apple Shampoo genres pop punk. Apple Shampoo domain songs.,Apple Shampoo Mca Records Pop Punk,Are you referring to the pop punk song Apple Shampoo on MCA Records?,confirm,songs,1,3
"confirm(name[Every Breath You Take], publication year[1983], from album[Synchronicity])",Every Breath You Take publication year 1983. Every Breath You Take from album Synchronicity. Every Breath You Take domain songs.,Every Breath You Take 1983 Synchronicity,Are you referring to Every Breath You Take from the 1983 album Synchronicity?,confirm,songs,1,3
"confirm(name[So Good], performer[B.o.B], publication year[2012])",So Good performer B.o.B. So Good publication year 2012. So Good domain songs.,So Good B.O.B 2012," Are you referring to the 2012 track So Good, performed by B.o.B.?",confirm,songs,1,3
"confirm(name[Seven Nation Army], from album[Elephant], performer[The White Stripes])",Seven Nation Army from album Elephant. Seven Nation Army performer The White Stripes. Seven Nation Army domain songs.,Seven Nation Army Elephant The White Stripes,Are you referring to The White Stripes' Seven Nation Army from the album Elephant?,confirm,songs,1,3
"confirm(name[Stereotypes], performer[Blur], publication year[1996])",Stereotypes performer Blur. Stereotypes publication year 1996. Stereotypes domain songs.,Stereotypes Blur 1996,Are you referring to the 1996 Blur song Stereotypes?,confirm,songs,1,3
"confirm(name[Apple Shampoo], producer[Mark Trombino], genres[pop punk])",Apple Shampoo producer Mark Trombino. Apple Shampoo genres pop punk. Apple Shampoo domain songs.,Apple Shampoo Mark Trombino Pop Punk,Are you referring to the pop punk song Apple Shampoo produced by Mark Trombino?,confirm,songs,1,3
"confirm(name[Over It], record label[RCA Records], from album[Katharine McPhee])",Over It record label RCA Records. Over It from album Katharine McPhee. Over It domain songs.,Over It Rca Records Katharine Mcphee,Is Over It from the RCA Records album Katharine McPhee?,confirm,songs,1,3
"confirm(name[Wanna Get to Know You], record label[G-Unit Records], genres[hip hop music])",Wanna Get to Know You record label G-Unit Records. Wanna Get to Know You genres hip hop music. Wanna Get to Know You domain songs.,Wanna Get To Know You G-Unit Records Hip Hop Music,Are you referring to the hip hop song Wanna Get to Know You on G-Unit Records?,confirm,songs,1,3
