mr,mr_new,pseudo_mr,text,da,entity,num_hops,num_triples
"confirm(name[Sammy Ameobi], sport[association football], date of birth[May 1, 1992])","Sammy Ameobi sport association football. Sammy Ameobi date of birth May 1, 1992. Sammy Ameobi domain athletes.","Sammy Ameobi Association Football May 1, 1992"," Are you talking about Sammy Ameobi, the association football athlete born on May 1, 1992?",confirm,athletes,1,3
"confirm(name[Alexis Mac Allister], sport[association football], sports teams[Argentinos Juniors, Argentina national under-23 football team])","Alexis Mac Allister sport association football. Alexis Mac Allister sports teams Argentinos Juniors, Argentina national under-23 football team. Alexis Mac Allister domain athletes.","Alexis Mac Allister Association Football Argentinos Juniors, Argentina National Under-23 Football Team"," Are you talking about Alexis Mac Allister, the association football athlete who has been part of Argentinos Juniors and the Argentina national under-23 football team?",confirm,athletes,1,3
"confirm(name[David Beckham], sport[association football], awards[MLS Comeback Player of the Year Award])",David Beckham sport association football. David Beckham awards MLS Comeback Player of the Year Award. David Beckham domain athletes.,David Beckham Association Football Mls Comeback Player Of The Year Award," Are you talking about David Beckham, the association football player who won the MLS Comeback Player of the Year Award?",confirm,athletes,1,3
"confirm(name[Ahmad Nourollahi], sport[association football], stats leader[N/A], num awards[0])",Ahmad Nourollahi sport association football. Ahmad Nourollahi stats leader N/A. Ahmad Nourollahi num awards 0. Ahmad Nourollahi domain athletes.,Ahmad Nourollahi Association Football N/A 0," Are you talking about Ahmad Nourollahi, the association football athlete who has won no awards?",confirm,athletes,1,4
"confirm(name[David Campese], sport[rugby union], num awards[5], place of birth[Queanbeyan])",David Campese sport rugby union. David Campese num awards 5. David Campese place of birth Queanbeyan. David Campese domain athletes.,David Campese Rugby Union 5 Queanbeyan," Are you talking about David Campese, the rugby union player from Queanbeyan who has won five awards?",confirm,athletes,1,4
"confirm(name[Ime Udoka], sport[basketball], sports teams[UCAM Murcia, Portland State Vikings mens basketball], team positions[small forward])","Ime Udoka sport basketball. Ime Udoka sports teams UCAM Murcia, Portland State Vikings mens basketball. Ime Udoka team positions small forward. Ime Udoka domain athletes.","Ime Udoka Basketball Ucam Murcia, Portland State Vikings Mens Basketball Small Forward"," Are you bringing up Ime Udoka, the small forward who has played for teams like UCAM Murcia and Portland State Vikings men's basketball?",confirm,athletes,1,4
"confirm(name[Wayne Rooney], sport[association football], sports teams[England national association football team, Derby County F.C.], awards[Bravo Award])","Wayne Rooney sport association football. Wayne Rooney sports teams England national association football team, Derby County F.C.. Wayne Rooney awards Bravo Award. Wayne Rooney domain athletes.","Wayne Rooney Association Football England National Association Football Team, Derby County F.C. Bravo Award"," Are you talking about Wayne Rooney, the association football athlete who has been part of the England national association football team and Derby County F.C., and has won the Bravo Award?",confirm,athletes,1,4
"confirm(name[Jake Paul], sport[boxing], start time[2013], awards[Silver Play Button])",Jake Paul sport boxing. Jake Paul start time 2013. Jake Paul awards Silver Play Button. Jake Paul domain athletes.,Jake Paul Boxing 2013 Silver Play Button," Are you talking about Jake Paul, the boxer who started in 2013 and was awarded a Silver Play Button?",confirm,athletes,1,4
"confirm(name[Simpson], sport[athletics], team positions[running back], stats leader[N/A])",O. J. Simpson sport athletics. O. J. Simpson team positions running back. O. J. Simpson stats leader N/A. O. J. Simpson domain athletes.,O. J. Simpson Athletics Running Back N/A," Are you talking about O. J. Simpson, the running back in athletics?",confirm,athletes,1,4
"confirm(name[Wilt Chamberlain], sport[basketball], awards[NBA All-Defensive Team], place of birth[Philadelphia])",Wilt Chamberlain sport basketball. Wilt Chamberlain awards NBA All-Defensive Team. Wilt Chamberlain place of birth Philadelphia. Wilt Chamberlain domain athletes.,Wilt Chamberlain Basketball Nba All-Defensive Team Philadelphia," Are you talking about Wilt Chamberlain, the basketball player from Philadelphia who was awarded the NBA All-Defensive Team?",confirm,athletes,1,4
"confirm(name[Billy Vunipola], sport[rugby union], num awards[0], start time[2011])",Billy Vunipola sport rugby union. Billy Vunipola num awards 0. Billy Vunipola start time 2011. Billy Vunipola domain athletes.,Billy Vunipola Rugby Union 0 2011," Are you talking about Billy Vunipola, the rugby union player who started in 2011 and has no awards?",confirm,athletes,1,4
"confirm(name[Billy Vunipola], sport[rugby union], start time[2011], place of birth[Sydney])",Billy Vunipola sport rugby union. Billy Vunipola start time 2011. Billy Vunipola place of birth Sydney. Billy Vunipola domain athletes.,Billy Vunipola Rugby Union 2011 Sydney," Are you talking about Billy Vunipola, the rugby union athlete from Sydney who started playing in 2011?",confirm,athletes,1,4
"confirm(name[Conor Washington], sport[association football], sports teams[Peterborough United F.C., Queens Park Rangers F.C.], place of birth[Chatham])","Conor Washington sport association football. Conor Washington sports teams Peterborough United F.C., Queens Park Rangers F.C.. Conor Washington place of birth Chatham. Conor Washington domain athletes.","Conor Washington Association Football Peterborough United F.C., Queens Park Rangers F.C. Chatham"," Are you talking about Conor Washington, the association football player from Chatham who played for Peterborough United F.C. and Queens Park Rangers F.C.?",confirm,athletes,1,4
"confirm(name[Wilt Chamberlain], sport[basketball], date of birth[August 21, 1936], stats leader[1962–63 NBA season])","Wilt Chamberlain sport basketball. Wilt Chamberlain date of birth August 21, 1936. Wilt Chamberlain stats leader 1962–63 NBA season. Wilt Chamberlain domain athletes.","Wilt Chamberlain Basketball August 21, 1936 1962–63 Nba Season"," Are you talking about Wilt Chamberlain, the basketball player born on August 21, 1936 who was the stats leader for the 1962–63 NBA season?",confirm,athletes,1,4
"confirm(name[Andy Murray], sport[tennis], stats leader[N/A], place of birth[Glasgow])",Andy Murray sport tennis. Andy Murray stats leader N/A. Andy Murray place of birth Glasgow. Andy Murray domain athletes.,Andy Murray Tennis N/A Glasgow," Are you talking about Andy Murray, the tennis player from Glasgow?",confirm,athletes,1,4
"confirm(name[Giannis Antetokounmpo], sport[basketball], num awards[5], place of birth[Athens])",Giannis Antetokounmpo sport basketball. Giannis Antetokounmpo num awards 5. Giannis Antetokounmpo place of birth Athens. Giannis Antetokounmpo domain athletes.,Giannis Antetokounmpo Basketball 5 Athens," Are you talking about Giannis Antetokounmpo, the basketball player from Athens who has won five awards?",confirm,athletes,1,4
"confirm(name[Oleksandr Usyk], sport[boxing], num awards[6], sports teams[N/A])",Oleksandr Usyk sport boxing. Oleksandr Usyk num awards 6. Oleksandr Usyk sports teams N/A. Oleksandr Usyk domain athletes.,Oleksandr Usyk Boxing 6 N/A," Are you talking about Oleksandr Usyk, the boxer who has won 6 awards?",confirm,athletes,1,4
"confirm(name[Magic Johnson], sport[basketball], stats leader[1992 NBA All-Star Game], sports teams[Los Angeles Lakers, Michigan State Spartans mens basketball])","Magic Johnson sport basketball. Magic Johnson stats leader 1992 NBA All-Star Game. Magic Johnson sports teams Los Angeles Lakers, Michigan State Spartans mens basketball. Magic Johnson domain athletes.","Magic Johnson Basketball 1992 Nba All-Star Game Los Angeles Lakers, Michigan State Spartans Mens Basketball"," Are we discussing Magic Johnson, the basketball athlete who was the leader in the 1992 NBA All-Star Game and played in the Los Angeles Lakers and the Michigan State Spartans men's team?",confirm,athletes,1,4
"confirm(name[Peter Lorimer], sport[association football], place of birth[Dundee], sports teams[Hapoel Haifa F.C., Toronto Blizzard])","Peter Lorimer sport association football. Peter Lorimer place of birth Dundee. Peter Lorimer sports teams Hapoel Haifa F.C., Toronto Blizzard. Peter Lorimer domain athletes.","Peter Lorimer Association Football Dundee Hapoel Haifa F.C., Toronto Blizzard"," Are you talking about Peter Lorimer, the association football player from Dundee who played for Hapoel Haifa F.C. and Toronto Blizzard?",confirm,athletes,1,4
"confirm(name[Venus Williams], sport[tennis], num awards[3], date of birth[June 17, 1980])","Venus Williams sport tennis. Venus Williams num awards 3. Venus Williams date of birth June 17, 1980. Venus Williams domain athletes.","Venus Williams Tennis 3 June 17, 1980"," Are you talking about Venus Williams, the tennis player born on June 17, 1980 who has won three awards?",confirm,athletes,1,4
"confirm(name[Simpson], sport[athletics], sports teams[USC Trojans football, Buffalo Bills], place of birth[San Francisco])","O. J. Simpson sport athletics. O. J. Simpson sports teams USC Trojans football, Buffalo Bills. O. J. Simpson place of birth San Francisco. O. J. Simpson domain athletes.","O. J. Simpson Athletics Usc Trojans Football, Buffalo Bills San Francisco"," Are you talking about O. J. Simpson, the athlete from San Francisco who played athletics for USC Trojans football and the Buffalo Bills?",confirm,athletes,1,4
"confirm(name[Monty Brown], sport[American football], num awards[0], team positions[linebacker])",Monty Brown sport American football. Monty Brown num awards 0. Monty Brown team positions linebacker. Monty Brown domain athletes.,Monty Brown American Football 0 Linebacker," Are you talking about Monty Brown, the American football linebacker who has no awards?",confirm,athletes,1,4
"confirm(name[Leon Osman], sport[association football], sports teams[England national association football team, England national under-16 association football team], date of birth[May 17, 1981])","Leon Osman sport association football. Leon Osman sports teams England national association football team, England national under-16 association football team. Leon Osman date of birth May 17, 1981. Leon Osman domain athletes.","Leon Osman Association Football England National Association Football Team, England National Under-16 Association Football Team May 17, 1981"," Are you talking about Leon Osman, the association football player born on May 17, 1981 who has been part of teams like England national association football team and England national under-16 association football team?",confirm,athletes,1,4
"confirm(name[Sam Morsy], sport[association football], place of birth[Wolverhampton], awards[N/A])",Sam Morsy sport association football. Sam Morsy place of birth Wolverhampton. Sam Morsy awards N/A. Sam Morsy domain athletes.,Sam Morsy Association Football Wolverhampton N/A," Are you talking about Sam Morsy, the association football player from Wolverhampton?",confirm,athletes,1,4
"confirm(name[Lionel Messi], sport[association football], place of birth[Rosario], awards[Bravo Award])",Lionel Messi sport association football. Lionel Messi place of birth Rosario. Lionel Messi awards Bravo Award. Lionel Messi domain athletes.,Lionel Messi Association Football Rosario Bravo Award," Are you talking about Lionel Messi, the association football player from Rosario who has won the Bravo Award?",confirm,athletes,1,4
