index,mr_new,pseudo_mr,da,text,num_hops,num_triples,LM_prob,PPL,pseudo_bleu,scores,pred,criteria,shape,,
87,Tim Thomas sport basketball. Tim Thomas start time 1997. Tim Thomas domain athletes.,Tim Thomas Basketball 1997,confirm," Are you talking about Tim Thomas, the basketball athlete who started in 1997?",1,3,0.007428070321,134.6244659,5.816635421,0.8094579,confirm,match_scores,(X (X) (X) (X)),1,13
88,Wilt Chamberlain sport basketball. Wilt Chamberlain num awards 6. Wilt Chamberlain domain athletes.,Wilt Chamberlain Basketball 6,confirm," Are you talking about Wilt Chamberlain, the basketball player who has earned six awards?",1,3,0.01462289526,68.38591003,4.891187874,0.7468894,confirm,match_scores,(X (X) (X) (X)),1,14
89,Nick Kyrgios sport tennis. Nick Kyrgios team positions N/A. Nick Kyrgios domain athletes.,Nick Kyrgios Tennis N/A,confirm," Are you talking about Nick Kyrgios, the tennis athlete?",1,3,0.01320251157,75.74316406,7.495553473,0.81226104,confirm,match_scores_PPL,(X (X) (X) (X)),1,9
90,"O. J. Simpson sport athletics. O. J. Simpson sports teams San Francisco 49ers, USC Trojans football. O. J. Simpson domain athletes.","O. J. Simpson Athletics San Francisco 49Ers, Usc Trojans Football",confirm," Are you talking about O. J. Simpson, the athlete from the San Francisco 49ers and USC Trojans football teams?",1,3,0.03130604862,31.94270897,18.87952177,0.90233535,confirm,match_scores,(X (X) (X) (X)),1,19
91,Conor Washington sport association football. Conor Washington start time 2012. Conor Washington domain athletes.,Conor Washington Association Football 2012,confirm," Are you talking about Conor Washington, the association football athlete who started in 2012?",1,3,0.003106488036,321.9069214,5.412989187,0.8294183,confirm,match_scores,(X (X) (X) (X)),1,14
92,Nilmar sport association football. Nilmar team positions forward. Nilmar domain athletes.,Nilmar Association Football Forward,confirm," Are you talking about Nilmar, the association football forward?",1,3,0.001374621652,727.4729004,3.747776737,0.9150096,confirm,match_scores_PPL,(X (X) (X) (X)),1,9
93,Sam Morsy sport association football. Sam Morsy num awards 0. Sam Morsy domain athletes.,Sam Morsy Association Football 0,confirm," Are you bringing up Sam Morsy, the association football athlete who has won 0 awards?",1,3,0.003188997026,313.5782166,5.061867435,0.7639114,confirm,match_scores,(X (X) (X) (X)),1,15
94,Neymar sport association football. Neymar awards South American Footballer of the Year. Neymar domain athletes.,Neymar Association Football South American Footballer Of The Year,confirm," Are you talking about Neymar, the association football player who was awarded the South American Footballer of the Year?",1,3,0.02263368925,44.18192673,7.681104117,0.91561204,confirm,match_scores_PPL,(X (X) (X) (X)),1,19
95,Cristiano Ronaldo sport association football. Cristiano Ronaldo awards Commander of the Order of Merit of Portugal. Cristiano Ronaldo domain athletes.,Cristiano Ronaldo Association Football Commander Of The Order Of Merit Of Portugal,confirm," Are you talking about Cristiano Ronaldo, the association football player who was awarded the Commander of the Order of Merit of Portugal?",1,3,0.02800005896,35.71421051,4.14114133,0.9217132,confirm,match_scores,(X (X) (X) (X)),1,22
96,Noah Rubin sport tennis. Noah Rubin stats leader N/A. Noah Rubin domain athletes.,Noah Rubin Tennis N/A,confirm," Are you talking about Noah Rubin, the tennis athlete?",1,3,0.002386347019,419.0505371,7.495553473,0.8038087,confirm,match_scores_PPL,(X (X) (X) (X)),1,9
97,"Sammy Ameobi sport association football. Sammy Ameobi date of birth May 1, 1992. Sammy Ameobi domain athletes.","Sammy Ameobi Association Football May 1, 1992",confirm," Are you talking about Sammy Ameobi, the association football athlete born on May 1, 1992?",1,3,0.007728167008,129.3967896,15.989215,0.8591547,confirm,match_scores_PPL,(X (X) (X) (X)),1,15
98,"Alexis Mac Allister sport association football. Alexis Mac Allister sports teams Argentinos Juniors, Argentina national under-23 football team. Alexis Mac Allister domain athletes.","Alexis Mac Allister Association Football Argentinos Juniors, Argentina National Under-23 Football Team",confirm," Are you talking about Alexis Mac Allister, the association football athlete who has been part of Argentinos Juniors and the Argentina national under-23 football team?",1,3,0.007272826544,137.4981232,7.066026049,0.9390456,confirm,match_scores,(X (X) (X) (X)),1,25
99,David Beckham sport association football. David Beckham awards MLS Comeback Player of the Year Award. David Beckham domain athletes.,David Beckham Association Football Mls Comeback Player Of The Year Award,confirm," Are you talking about David Beckham, the association football player who won the MLS Comeback Player of the Year Award?",1,3,0.02997668363,33.35926056,5.983278753,0.9267813,confirm,match_scores_PPL,(X (X) (X) (X)),1,20
100,Ahmad Nourollahi sport association football. Ahmad Nourollahi stats leader N/A. Ahmad Nourollahi num awards 0. Ahmad Nourollahi domain athletes.,Ahmad Nourollahi Association Football N/A 0,confirm," Are you talking about Ahmad Nourollahi, the association football athlete who has won no awards?",1,4,0.001659704969,602.5167236,4.573913556,0.7974257,confirm,match_scores_PPL,(X (X) (X) (X) (X)),1,15
101,David Campese sport rugby union. David Campese num awards 5. David Campese place of birth Queanbeyan. David Campese domain athletes.,David Campese Rugby Union 5 Queanbeyan,confirm," Are you talking about David Campese, the rugby union player from Queanbeyan who has won five awards?",1,4,0.01321238645,75.68655396,4.48083616,0.87467337,confirm,match_scores_PPL,(X (X) (X) (X) (X)),1,17
102,"Ime Udoka sport basketball. Ime Udoka sports teams UCAM Murcia, Portland State Vikings mens basketball. Ime Udoka team positions small forward. Ime Udoka domain athletes.","Ime Udoka Basketball Ucam Murcia, Portland State Vikings Mens Basketball Small Forward",confirm," Are you bringing up Ime Udoka, the small forward who has played for teams like UCAM Murcia and Portland State Vikings men's basketball?",1,4,0.004708263464,212.3925323,7.668702375,0.87965804,confirm,match_scores,(X (X) (X) (X) (X)),1,23
103,"Wayne Rooney sport association football. Wayne Rooney sports teams England national association football team, Derby County F.C.. Wayne Rooney awards Bravo Award. Wayne Rooney domain athletes.","Wayne Rooney Association Football England National Association Football Team, Derby County F.C. Bravo Award",confirm," Are you talking about Wayne Rooney, the association football athlete who has been part of the England national association football team and Derby County F.C., and has won the Bravo Award?",1,4,0.01463305117,68.33844757,15.88006722,0.91830033,confirm,match_scores,(X (X) (X) (X) (X)),1,31
104,Jake Paul sport boxing. Jake Paul start time 2013. Jake Paul awards Silver Play Button. Jake Paul domain athletes.,Jake Paul Boxing 2013 Silver Play Button,confirm," Are you talking about Jake Paul, the boxer who started in 2013 and was awarded a Silver Play Button?",1,4,0.005649924518,176.993515,8.896962873,0.8182032,confirm,match_scores,(X (X) (X) (X) (X)),1,19
105,O. J. Simpson sport athletics. O. J. Simpson team positions running back. O. J. Simpson stats leader N/A. O. J. Simpson domain athletes.,O. J. Simpson Athletics Running Back N/A,confirm," Are you talking about O. J. Simpson, the running back in athletics?",1,4,0.01319945761,75.76068878,22.89415686,0.8663719,confirm,match_scores_PPL,(X (X) (X) (X) (X)),1,12
106,Wilt Chamberlain sport basketball. Wilt Chamberlain awards NBA All-Defensive Team. Wilt Chamberlain place of birth Philadelphia. Wilt Chamberlain domain athletes.,Wilt Chamberlain Basketball Nba All-Defensive Team Philadelphia,confirm," Are you talking about Wilt Chamberlain, the basketball player from Philadelphia who was awarded the NBA All-Defensive Team?",1,4,0.0432587247,23.11672401,5.725998732,0.90980285,confirm,match_scores_PPL,(X (X) (X) (X) (X)),1,18
107,Billy Vunipola sport rugby union. Billy Vunipola num awards 0. Billy Vunipola start time 2011. Billy Vunipola domain athletes.,Billy Vunipola Rugby Union 0 2011,confirm," Are you talking about Billy Vunipola, the rugby union player who started in 2011 and has no awards?",1,4,0.01570571155,63.67110443,4.2377132,0.8175556,confirm,match_scores,(X (X) (X) (X) (X)),1,18
108,Billy Vunipola sport rugby union. Billy Vunipola start time 2011. Billy Vunipola place of birth Sydney. Billy Vunipola domain athletes.,Billy Vunipola Rugby Union 2011 Sydney,confirm," Are you talking about Billy Vunipola, the rugby union athlete from Sydney who started playing in 2011?",1,4,0.01710612212,58.45860291,4.814971807,0.85678446,confirm,match_scores,(X (X) (X) (X) (X)),1,17
109,"Conor Washington sport association football. Conor Washington sports teams Peterborough United F.C., Queens Park Rangers F.C.. Conor Washington place of birth Chatham. Conor Washington domain athletes.","Conor Washington Association Football Peterborough United F.C., Queens Park Rangers F.C. Chatham",confirm," Are you talking about Conor Washington, the association football player from Chatham who played for Peterborough United F.C. and Queens Park Rangers F.C.?",1,4,0.02081794023,48.03549194,36.11876854,0.9354443,confirm,match_scores,(X (X) (X) (X) (X)),1,23
110,"Wilt Chamberlain sport basketball. Wilt Chamberlain date of birth August 21, 1936. Wilt Chamberlain stats leader 1962–63 NBA season. Wilt Chamberlain domain athletes.","Wilt Chamberlain Basketball August 21, 1936 1962–63 Nba Season",confirm," Are you talking about Wilt Chamberlain, the basketball player born on August 21, 1936 who was the stats leader for the 1962–63 NBA season?",1,4,0.02445195219,40.89653015,10.7380375,0.9004226,confirm,match_scores,(X (X) (X) (X) (X)),1,24
111,Andy Murray sport tennis. Andy Murray stats leader N/A. Andy Murray place of birth Glasgow. Andy Murray domain athletes.,Andy Murray Tennis N/A Glasgow,confirm," Are you talking about Andy Murray, the tennis player from Glasgow?",1,4,0.01187389961,84.21833038,6.837203339,0.84787375,confirm,match_scores_PPL,(X (X) (X) (X) (X)),1,11
112,Giannis Antetokounmpo sport basketball. Giannis Antetokounmpo num awards 5. Giannis Antetokounmpo place of birth Athens. Giannis Antetokounmpo domain athletes.,Giannis Antetokounmpo Basketball 5 Athens,confirm," Are you talking about Giannis Antetokounmpo, the basketball player from Athens who has won five awards?",1,4,0.04182734223,23.9078064,4.75362206,0.8661967,confirm,match_scores_PPL,(X (X) (X) (X) (X)),1,16
113,Oleksandr Usyk sport boxing. Oleksandr Usyk num awards 6. Oleksandr Usyk sports teams N/A. Oleksandr Usyk domain athletes.,Oleksandr Usyk Boxing 6 N/A,confirm," Are you talking about Oleksandr Usyk, the boxer who has won 6 awards?",1,4,0.01308002494,76.45245361,5.816635421,0.7564876,confirm,match_scores,(X (X) (X) (X) (X)),1,13
114,"Magic Johnson sport basketball. Magic Johnson stats leader 1992 NBA All-Star Game. Magic Johnson sports teams Los Angeles Lakers, Michigan State Spartans mens basketball. Magic Johnson domain athletes.","Magic Johnson Basketball 1992 Nba All-Star Game Los Angeles Lakers, Michigan State Spartans Mens Basketball",confirm," Are we discussing Magic Johnson, the basketball athlete who was the leader in the 1992 NBA All-Star Game and played in the Los Angeles Lakers and the Michigan State Spartans men's team?",1,4,0.02730680605,36.62090683,8.968235248,0.8666565,confirm,match_scores_PPL,(X (X) (X) (X) (X)),1,32
115,"Peter Lorimer sport association football. Peter Lorimer place of birth Dundee. Peter Lorimer sports teams Hapoel Haifa F.C., Toronto Blizzard. Peter Lorimer domain athletes.","Peter Lorimer Association Football Dundee Hapoel Haifa F.C., Toronto Blizzard",confirm," Are you talking about Peter Lorimer, the association football player from Dundee who played for Hapoel Haifa F.C. and Toronto Blizzard?",1,4,0.01278628471,78.20880127,23.02247576,0.92433506,confirm,match_scores,(X (X) (X) (X) (X)),1,21
116,"Venus Williams sport tennis. Venus Williams num awards 3. Venus Williams date of birth June 17, 1980. Venus Williams domain athletes.","Venus Williams Tennis 3 June 17, 1980",confirm," Are you talking about Venus Williams, the tennis player born on June 17, 1980 who has won three awards?",1,4,0.01324037567,75.52655792,12.85890288,0.82181996,confirm,match_scores,(X (X) (X) (X) (X)),1,19
117,"O. J. Simpson sport athletics. O. J. Simpson sports teams USC Trojans football, Buffalo Bills. O. J. Simpson place of birth San Francisco. O. J. Simpson domain athletes.","O. J. Simpson Athletics Usc Trojans Football, Buffalo Bills San Francisco",confirm," Are you talking about O. J. Simpson, the athlete from San Francisco who played athletics for USC Trojans football and the Buffalo Bills?",1,4,0.02263878502,44.17198181,17.51062735,0.8976319,confirm,match_scores,(X (X) (X) (X) (X)),1,23
118,Monty Brown sport American football. Monty Brown num awards 0. Monty Brown team positions linebacker. Monty Brown domain athletes.,Monty Brown American Football 0 Linebacker,confirm," Are you talking about Monty Brown, the American football linebacker who has no awards?",1,4,0.008753665253,114.2378616,5.412989187,0.84475607,confirm,match_scores,(X (X) (X) (X) (X)),1,14
119,"Leon Osman sport association football. Leon Osman sports teams England national association football team, England national under-16 association football team. Leon Osman date of birth May 17, 1981. Leon Osman domain athletes.","Leon Osman Association Football England National Association Football Team, England National Under-16 Association Football Team May 17, 1981",confirm," Are you talking about Leon Osman, the association football player born on May 17, 1981 who has been part of teams like England national association football team and England national under-16 association football team?",1,4,0.01528049606,65.44290161,8.209568436,0.955116,confirm,match_scores,(X (X) (X) (X) (X)),1,34
120,Sam Morsy sport association football. Sam Morsy place of birth Wolverhampton. Sam Morsy awards N/A. Sam Morsy domain athletes.,Sam Morsy Association Football Wolverhampton N/A,confirm," Are you talking about Sam Morsy, the association football player from Wolverhampton?",1,4,0.01009139553,99.0943222,6.285596338,0.85829544,confirm,match_scores_PPL,(X (X) (X) (X) (X)),1,12
