,Unnamed: 0.1,Unnamed: 0,index,mr_new,pseudo_mr,da,text,num_hops,num_triples,shape,LM_prob,PPL,pseudo_bleu,scores,pred,criteria
53,534,534,53,Dorados de Sinaloa rating okay. Dorados de Sinaloa league Liga Premier de Ascenso.,okay Dorados de Sinaloa Liga Premier de Ascenso,verify_attribute,You told me Dorados de Sinaloa was just okay. Is that how you feel about all teams in the Liga Premier de Ascenso?,1,2,(X (X (X))),0.01364752461,73.27336121,14.10002458,0.86011356,verify_attribute,match_scores
54,547,547,54,Chelsea F.C. head coach Mauricio Pochettino. Mauricio Pochettino member of sports team FC Girondins de Bordeaux. Steve Sidwell member of sports team Chelsea F.C.. Gonzalo Higuaín member of sports team Chelsea F.C.. Willian member of sports team Chelsea F.C.. Mauricio Pochettino member of sports team RCD Espanyol de Barcelona. Mauricio Pochettino member of sports team Argentina national under-20 football team.,Chelsea F.C. Mauricio Pochettino FC Girondins de Bordeaux Steve Sidwell Gonzalo Higuaín Willian RCD Espanyol de Barcelona Argentina national under-20 football team,inform,"
Mauricio Pochettino is a member of FC Girondins de Bordeaux, RCD Espanyol de Barcelona, Argentina national under-20 football team, and currently the head coach of Chelsea F.C., whose players include Steve Sidwell, Gonzalo Higuaín, and Willian.",1,7,(X (X) (X) (X) (X (X) (X) (X))),0.04440301687,22.52099228,28.4061369,0.9224375,inform,match_scores
55,556,556,55,Bobby Davison member of sports team Leeds United F.C.. Bobby Davison sport association football. Mick Jones member of sports team Leeds United F.C.. Chris Wood member of sports team Leeds United F.C.. David Lucas member of sports team Leeds United F.C.. David Lucas member of sports team Leeds United F.C.. Norman Hunter member of sports team Leeds United F.C..,Leeds United F.C. Bobby Davison association football Mick Jones Chris Wood David Lucas David Lucas Norman Hunter,inform,"
Leeds United F.C. is an association football team that includes Bobby Davison, Mick Jones, Chris Wood, David Lucas and Norman Hunter.",1,7,(X (X) (X) (X) (X) (X) (X (X))),0.01617851566,61.81036758,26.36955622,0.91122663,inform,match_scores
56,562,562,56,Hanshin Tigers league Central League. Tokyo Yakult Swallows league Central League.,Hanshin Tigers Central League Tokyo Yakult Swallows,suggest,Are you familiar with Central League teams like Hanshin Tigers and Tokyo Yakult Swallows?,1,2,(X (X (X))),0.02205489156,45.34141541,14.3779191,0.91113925,suggest,match_scores
57,575,575,57,West Ham United F.C. head coach David Moyes. David Moyes sport association football. Marc Keller member of sports team West Ham United F.C..,West Ham United F.C. David Moyes association football Marc Keller,inform,West Ham United F.C. is an association football team coached by David Moyes and has Marc Keller as a member.,1,3,(X (X) (X (X))),0.01421079776,70.36902618,30.94986087,0.91129416,inform,match_scores
58,581,581,58,Alberto Bertuccelli member of sports team A.S. Roma. Alberto Bertuccelli member of sports team Juventus F.C.. Vincenzo Montella member of sports team A.S. Roma. Paolo Mastrantonio member of sports team A.S. Roma. A.S. Roma head coach José Mourinho. José Mourinho member of sports team Rio Ave F.C..,A.S. Roma Alberto Bertuccelli Juventus F.C. Vincenzo Montella Paolo Mastrantonio José Mourinho Rio Ave F.C.,inform,"
A.S. Roma is a sports team with José Mourinho as its head coach, and its members include Alberto Bertuccelli, Vincenzo Montella and Paolo Mastrantonio. José Mourinho is also a member of Rio Ave F.C. and Alberto Bertuccelli is a member of Juventus F.C.",1,6,(X (X) (X) (X (X)) (X (X))),0.04170435099,23.97831345,24.30416109,0.8714198,inform,match_scores
59,596,596,59,Mamelodi Sundowns F.C. head coach Pitso Mosimane. Pitso Mosimane member of sports team Mamelodi Sundowns F.C.. Xolani Mdaki member of sports team Mamelodi Sundowns F.C.. Katlego Mphela member of sports team Mamelodi Sundowns F.C.. Pitso Mosimane member of sports team South Africa national association football team. Pitso Mosimane member of sports team Jomo Cosmos F.C..,Mamelodi Sundowns F.C. Pitso Mosimane Mamelodi Sundowns F.C. Xolani Mdaki Katlego Mphela South Africa national association football team Jomo Cosmos F.C.,inform,"
Mamelodi Sundowns F.C. is a sports team coached by Pitso Mosimane, who also plays for the South Africa national association football team and Jomo Cosmos F.C. Other members of Mamelodi Sundowns F.C. include Xolani Mdaki and Katlego Mphela.",1,6,(X (X) (X) (X (X) (X) (X))),0.01504523546,66.46622467,40.17578101,0.94426805,inform,match_scores
60,608,608,60,Bohemian F.C. league League of Ireland Premier Division. League of Ireland Premier Division sport association football. Gary Deegan member of sports team Bohemian F.C.. Stephen Ward member of sports team Bohemian F.C.. Brian Murphy member of sports team Bohemian F.C.. Joseph N'Do member of sports team Bohemian F.C.. Brian Murphy member of sports team Bohemian F.C..,Bohemian F.C. League of Ireland Premier Division association football Gary Deegan Stephen Ward Brian Murphy Joseph N'Do Brian Murphy,inform," Bohemian F.C. is an association football team in the League of Ireland Premier Division. Its members include Gary Deegan, Stephen Ward, Brian Murphy, and Joseph N'Do.",1,7,(X (X) (X) (X) (X) (X) (X (X))),0.01631066115,61.3095932,27.36339723,0.89627236,inform,match_scores
61,616,616,61,Shandong Taishan F.C. head coach Felix Magath. Felix Magath member of sports team Germany national association football team. Zhou Haibin member of sports team Shandong Taishan F.C.. Marouane Fellaini member of sports team Shandong Taishan F.C.. Felix Magath member of sports team SV Werder Bremen.,Shandong Taishan F.C. Felix Magath Germany national association football team Zhou Haibin Marouane Fellaini SV Werder Bremen,inform,"
Felix Magath is the head coach of Shandong Taishan F.C., which includes players Zhou Haibin and Marouane Fellaini. He has also been a member of the Germany national association football team and SV Werder Bremen.",1,5,(X (X) (X) (X (X) (X))),0.03543517938,28.22054291,26.05442498,0.9156797,inform,match_scores
62,620,620,62,Paris Saint-Germain FC sport handball. Eidsvold TF sport handball.,Paris Saint-Germain FC handball Eidsvold TF,recommend," Are you familiar with Paris Saint-Germain FC and Eidsvold TF, the two handball teams?",1,2,(X (X (X))),0.01258897606,79.43457794,11.98091453,0.89827,recommend,match_scores
63,639,639,63,Raja Club Athletic league Botola. COD Meknès league Botola.,Raja Club Athletic Botola COD Meknès,suggest,Are you familiar with Botola teams like Raja Club Athletic and COD Meknès?,1,2,(X (X (X))),0.001448149248,690.5365601,13.91231164,0.9035146,suggest,match_scores
64,649,649,64,Christoph Hemlein member of sports team N.E.C.. Christoph Hemlein member of sports team VfB Stuttgart II. N.E.C. head coach Rogier Meijer. Rogier Meijer sport association football. N.E.C. league Eredivisie. Eredivisie sport association football.,N.E.C. Christoph Hemlein VfB Stuttgart II Rogier Meijer association football Eredivisie association football,inform," Christoph Hemlein is a member of both the N.E.C. and VfB Stuttgart II association football teams, with the former coached by Rogier Meijer in the Eredivisie.",1,6,(X (X (X)) (X (X)) (X (X))),0.02691720831,37.1509552,22.23392282,0.8784693,inform,match_scores
65,656,656,65,Maryland Terrapins football sport American football. Detroit Lions sport American football. Shawne Merriman member of sports team Maryland Terrapins football. Frank Navarro member of sports team Maryland Terrapins football. Rhein Fire (NFL Europe) sport American football. Rhein Fire (NFL Europe) sport American football.,Maryland Terrapins football American football Detroit Lions Shawne Merriman Frank Navarro Rhein Fire (NFL Europe) Rhein Fire (NFL Europe),inform,"
The Maryland Terrapins football and the Detroit Lions are American football teams. Shawne Merriman and Frank Navarro are members of the Maryland Terrapins football, while the Rhein Fire (NFL Europe) is also an American football team.",1,6,(X (X) (X) (X (X) (X) (X))),0.03041363137,32.87999344,18.43147975,0.79461724,inform,match_scores
66,667,667,66,FC Halifax Town league National League. National League sport association football. Harold Walden member of sports team FC Halifax Town. Harold Walden member of sports team FC Halifax Town.,FC Halifax Town National League association football Harold Walden Harold Walden,inform,"
FC Halifax Town is an association football team in the National League, with Harold Walden as a member.",1,4,(X (X) (X) (X (X))),0.008519170767,117.3823166,11.79422405,0.88288474,inform,match_scores
67,678,678,67,S.S.C. Napoli head coach Rudi Garcia. Rudi Garcia member of sports team Stade Malherbe Caen. Bruno Pesaola member of sports team S.S.C. Napoli. Felice Borel member of sports team S.S.C. Napoli. Felice Borel member of sports team Juventus F.C..,S.S.C. Napoli Rudi Garcia Stade Malherbe Caen Bruno Pesaola Felice Borel Juventus F.C.,inform,"
S.S.C. Napoli is a sports team with head coach Rudi Garcia, and its members include Bruno Pesaola and Felice Borel, who also plays for Juventus F.C. and Stade Malherbe Caen.",1,5,(X (X) (X (X)) (X (X))),0.01468675129,68.08857727,28.92364786,0.87101907,inform,match_scores
68,684,684,68,S.S.C. Napoli head coach Rudi Garcia. Rudi Garcia member of sports team Lille OSC.,S.S.C. Napoli Rudi Garcia Lille OSC,inform,"
S.S.C. Napoli is coached by Rudi Garcia, who is a member of the Lille OSC sports team.",1,2,(X (X (X))),0.02524205096,39.61643219,28.82258334,0.8625342,inform,match_scores
69,692,692,69,Arizona State Sun Devils football sport American football. Dallas Cowboys sport American football. Houston Oilers sport American football.,Arizona State Sun Devils football American football Dallas Cowboys Houston Oilers,inform,"
Arizona State Sun Devils football, Dallas Cowboys and Houston Oilers are all American football teams.",1,3,(X (X (X) (X))),0.02263781924,44.17386627,29.98910082,0.9504791,inform,match_scores
70,703,703,70,Golden State Warriors rating good. John Starks member of sports team Golden State Warriors.,good Golden State Warriors John Starks,give_opinion,The Golden State Warriors are a good team with John Starks as a member.,1,2,(X (X (X))),0.02466579738,40.5419693,12.87433051,0.8463779,give_opinion,match_scores
71,714,714,71,FC Zorya Luhansk rating okay. Volodymyr Jaksmanyc'kyj member of sports team FC Zorya Luhansk. FC Zorya Luhansk country Ukraine.,okay FC Zorya Luhansk Volodymyr Jaksmanyc'kyj Ukraine,verify_attribute,You said FC Zorya Luhansk with Volodymyr Jaksmanyc'kyj was just okay. Do you think the same of other teams from Ukraine?,1,3,(X (X) (X (X))),0.006846388545,146.0624084,8.383924775,0.9124,verify_attribute,match_scores
72,724,724,72,Hanshin Tigers rating okay. Hanshin Tigers home venue Koshien Stadium. Koshien Stadium sport baseball.,okay Hanshin Tigers Koshien Stadium baseball,verify_attribute,You said Hanshin Tigers at Koshien Stadium was just okay. Is that your opinion for all baseball teams at Koshien Stadium?,1,3,(X (X (X) (X))),0.02114190345,47.29943085,5.154337627,0.88007927,verify_attribute,match_scores
73,733,733,73,Los Angeles Lakers rating good. Kendall Marshall member of sports team Los Angeles Lakers.,good Los Angeles Lakers Kendall Marshall,give_opinion," The Los Angeles Lakers, with Kendall Marshall as a member, are a good sports team.",1,2,(X (X (X))),0.02593769152,38.55393219,10.52149517,0.8443598,give_opinion,match_scores
74,740,740,74,Masato Yoshii member of sports team Tokyo Yakult Swallows. Masato Yoshii member of sports team Colorado Rockies. Atsuya Furuta member of sports team Tokyo Yakult Swallows. Lee Hei-chun member of sports team Tokyo Yakult Swallows. Masataka Tsuchiya member of sports team Tokyo Yakult Swallows. Masato Yoshii member of sports team Montreal Expos.,Tokyo Yakult Swallows Masato Yoshii Colorado Rockies Atsuya Furuta Lee Hei-chun Masataka Tsuchiya Montreal Expos,inform," Masato Yoshii is a member of the Tokyo Yakult Swallows, Colorado Rockies, and Montreal Expos sports teams. Other members of the Tokyo Yakult Swallows are Atsuya Furuta, Lee Hei-chun, and Masataka Tsuchiya.",1,6,(X (X) (X) (X) (X (X) (X))),0.04797822473,20.8427887,7.628670307,0.9172848,inform,match_scores
75,753,753,75,José Mourinho member of sports team Rio Ave F.C.. U.D. Leiria head coach José Mourinho.,Rio Ave F.C. José Mourinho U.D. Leiria,inform,José Mourinho is a member of Rio Ave F.C. and the head coach of U.D. Leiria.,1,2,(X (X (X))),0.01381643345,72.37757874,38.25188992,0.8986383,inform,match_scores
76,769,769,76,A.C. ChievoVerona league Serie B. Alessandro Buongiorno member of sports team Serie B. A.C. ChievoVerona sport association football. A.C. ChievoVerona head coach Marco Zaffaroni. Marco Zaffaroni member of sports team ASD FBC Saronno 1910.,A.C. ChievoVerona Serie B Alessandro Buongiorno association football Marco Zaffaroni ASD FBC Saronno 1910,inform," A.C. ChievoVerona is an association football team based in Serie B, coached by Marco Zaffaroni, who is also a member of the ASD FBC Saronno 1910. Alessandro Buongiorno is another member of the team.",1,5,(X (X) (X (X)) (X (X))),0.009760783651,102.4507904,18.43147975,0.8981643,inform,match_scores
